1340999,小里脊,1189,肉禽蛋,1205,猪肉类,18.0,20.0,19.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340998,梅花肉,1189,肉禽蛋,1205,猪肉类,16.5,17.5,17.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340997,纯瘦肉,1189,肉禽蛋,1205,猪肉类,16.0,16.0,16.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340996,护心肉,1189,肉禽蛋,1205,猪肉类,16.0,17.0,16.5,,鲜,斤,2022-10-01 00:00:00,,138,,admin,,,
1340995,前肘,1189,肉禽蛋,1205,猪肉类,14.0,16.0,15.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340994,后肘（带骨）,1189,肉禽蛋,1205,猪肉类,10.0,12.0,11.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340993,后肘（去骨）,1189,肉禽蛋,1205,猪肉类,13.0,15.0,14.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340992,猪尾巴,1189,肉禽蛋,1205,猪肉类,42.0,45.0,43.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340991,猪蹄,1189,肉禽蛋,1205,猪肉类,24.0,25.0,24.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1340990,纯排骨,1189,肉禽蛋,1205,猪肉类,28.0,31.0,29.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341149,油豆,1186,蔬菜,,,3.2,4.0,3.6,辽冀,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341148,毛豆,1186,蔬菜,,,4.2,4.5,4.35,川云,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341147,玉米,1186,蔬菜,,,1.2,1.7,1.45,冀,黏\甜,斤,2022-10-01 00:00:00,,138,,admin,,,
1341146,花生,1186,蔬菜,,,3.0,3.8,3.4,冀粤苏,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341145,苦瓜,1186,蔬菜,,,1.2,1.5,1.35,冀鲁,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341144,丝瓜,1186,蔬菜,,,1.5,4.0,2.75,冀鲁,长\短,斤,2022-10-01 00:00:00,,138,,admin,,,
1341143,西葫芦,1186,蔬菜,,,0.5,1.0,0.75,冀蒙晋,袋\箱,斤,2022-10-01 00:00:00,,138,,admin,,,
